"g3_id","g1_race","g1_male","g2_male","g3_male","g1_age","g2_age","g3_age","g3_edu_highest","g2_edu_highest","g1_edu_highest","g3_edu_years","g2_edu_years","g1_edu_years","g3_house_value","g2_house_value","g1_house_value","g3_poor_srh","g2_poor_srh","g1_poor_srh","g1_weight","g3_house_value_quintile","g3_house_value_percentile","g2_house_value_quintile","g2_house_value_percentile","g1_house_value_quintile","g1_house_value_percentile","n","pweight_1","id","g1_white","g1_agesq","g1_edu_cat","g2_agesq","g2_edu_cat","g3_agesq","g3_edu_cat","hs_or_less"
198031,"white",0,0,0,37.5,34.3333333333333,33,5,5,3,17,16.8333333333333,13,0,262149.883333333,0,0,0,0,24,0,0,4,91,0,0,1,24,198031,1,1406.25,"some_college",1178.77777777778,"higher",1089,"higher","more"
200030,"white",0.5,1,1,36.5,28.6666666666667,36.5,2,2,3,12,12,13.5,213931.7,0,71758.1539509535,0,0,0,24,3,65,0,0,2,39,1,24,200030,1,1332.25,"some_college",821.777777777778,"hs",1332.25,"hs","more"
200032,"white",0.5,1,0,36.5,28.6666666666667,34.5,3,2,3,15,12,13.5,0,0,71758.1539509535,0,0,0,24,0,0,0,0,2,39,1,24,200032,1,1332.25,"some_college",821.777777777778,"hs",1190.25,"some_college","more"
200033,"white",0.5,1,0,36.5,28.6666666666667,33,1,2,3,11,12,13.5,42946.78,0,71758.1539509535,0,0,0,24,1,10,0,0,2,39,1,24,200033,1,1332.25,"some_college",821.777777777778,"hs",1089,"less_hs","more"
200034,"white",0.5,1,1,36.5,28.6666666666667,31,2,2,3,12,12,13.5,77680.7,0,71758.1539509535,0,0,0,24,1,21,0,0,2,39,1,24,200034,1,1332.25,"some_college",821.777777777778,"hs",961,"hs","more"
203030,"white",0.5,1,1,37.5,32.5,41,3,5,2,14,16.5,12,0,0,198682.426790692,0,0,0,29,0,0,0,0,4,88,1,29,203030,1,1406.25,"hs",1056.25,"higher",1681,"some_college","less"
203031,"white",0.5,0,0,37.5,27,27,4,3,2,16,14,12,676616.3,0,198682.426790692,0,0,0,29,4,96,0,0,4,88,1,29,203031,1,1406.25,"hs",729,"some_college",729,"college","less"
209030,"white",0.5,1,1,41.5,34.5,29,3,4,2,13,16,12,0,130697.883333333,68574.0177424912,0,0,0,25,0,0,3,67,2,38,1,25,209030,1,1722.25,"hs",1190.25,"college",841,"some_college","less"
223030,"white",0,1,1,46.5,40.5,46,5,4,2,17,16,12,0,159379.566666667,0,0,0,0,25,0,0,4,77,0,0,1,25,223030,1,2162.25,"hs",1640.25,"college",2116,"higher","less"
223031,"white",0,1,1,46.5,40.5,44,4,4,2,16,16,12,407148.5,159379.566666667,0,0,0,0,25,4,89,4,77,0,0,1,25,223031,1,2162.25,"hs",1640.25,"college",1936,"college","less"
228030,"white",0.5,1,0,45.5,37.5,34.5,4,4,-Inf,16,16,6,619829.2,428069.35,154382.652251872,0,0,0,29,4,95,4,97,4,77,1,29,228030,1,2070.25,NA,1406.25,"college",1190.25,"college","more"
228031,"white",0.5,1,1,45.5,37.5,30.5,4,4,-Inf,16,16,6,730186.6,428069.35,154382.652251872,0,0,0,29,4,96,4,97,4,77,1,29,228031,1,2070.25,NA,1406.25,"college",930.25,"college","more"
242031,"white",0.5,1,0,52,41.3333333333333,34,3,2,1,14,12,8,0,81118.575,30767.1956528547,0,0,0,22,0,0,2,46,1,13,1,22,242031,1,2704,"less_hs",1708.44444444444,"hs",1156,"some_college","less"
244030,"black",0,0,0,43.5,44.1666666666667,43.5,2,2,1,12,10.5,3,0,0,10194.9903301074,0,0,0,22,0,0,0,0,1,2,1,22,244030,0,1892.25,"less_hs",1950.69444444444,"hs",1892.25,"hs","less"
246030,"white",0.5,0,1,51.5,33.3333333333333,35,4,5,2,16,17,12,142502,166141.216666667,171083.063034389,0,0,0,23,2,44,4,78,4,82,1,23,246030,1,2652.25,"hs",1111.11111111111,"higher",1225,"college","less"
246031,"white",0.5,0,0,51.5,33.3333333333333,31.5,5,5,2,17,17,12,152680.7,166141.216666667,171083.063034389,0,0,0,23,2,47,4,78,4,82,1,23,246031,1,2652.25,"hs",1111.11111111111,"higher",992.25,"higher","less"
257037,"white",0.5,1,0,40.5,26,27,5,2,2.5,17,12,13,0,0,0,0,0,0,23,0,0,0,0,0,0,1,23,257037,1,1640.25,NA,676,"hs",729,"higher","more"
263030,"white",0.5,0,0,43,35.5,42,3,2,1.5,14,12,11.5,101429.7,148365.783333333,123068.782611419,0,0,0,29,2,31,3,72,3,65,1,29,263030,1,1849,NA,1260.25,"hs",1764,"some_college","more"
263034,"white",0.5,0,0,43,35.5,36,4,2,1.5,16,12,11.5,305361.4,148365.783333333,123068.782611419,0,0,0,29,4,80,3,72,3,65,1,29,263034,1,1849,NA,1260.25,"hs",1296,"college","more"
263036,"white",0.5,0,1,43,35.5,34.5,3,2,1.5,14,12,11.5,126787.15,148365.783333333,123068.782611419,1,0,0,29,2,40,3,72,3,65,1,29,263036,1,1849,NA,1260.25,"hs",1190.25,"some_college","more"
280032,"white",0.5,1,1,41,26,30,4,2,1.5,16,12,10.5,0,0,86173.0838344451,0,0,0,22,0,0,0,0,2,44,1,22,280032,1,1681,NA,676,"hs",900,"college","more"
280031,"white",0.5,0,1,41,33.5,38,4,3,1.5,16,14,10.5,1165229.75,105761.106666667,86173.0838344451,0,0,0,22,4,97,3,58,2,44,1,22,280031,1,1681,NA,1122.25,"some_college",1444,"college","more"
287031,"white",0.5,0,1,50.5,34.5,45,3,3,2,13,13,12,122144.55,319960.716666667,188669.661123117,0,0,0,24,2,37,4,93,4,86,1,24,287031,1,2550.25,"hs",1190.25,"some_college",2025,"some_college","less"
287036,"white",0.5,1,0,50.5,31.5,36,2,3,2,12,13.6666666666667,12,244646.55,177347.8,188669.661123117,0,0,0,24,3,71,4,81,4,86,1,24,287036,1,2550.25,"hs",992.25,"some_college",1296,"hs","less"
301031,"white",0.5,1,1,42,37.5,46,4,4,1.5,16,15.6666666666667,11,457684.65,464927.6,137148.035484982,0,0,0,29,4,92,4,98,3,72,1,29,301031,1,1764,NA,1406.25,"college",2116,"college","more"
301032,"white",0.5,1,1,42,37.5,43,4,4,1.5,16,15.6666666666667,11,180448.75,464927.6,137148.035484982,1,0,0,29,3,56,4,98,3,72,1,29,301032,1,1764,NA,1406.25,"college",1849,"college","more"
301030,"white",0.5,0,0,42,34.5,43,4,2,1.5,16,12,11,305361.4,336360.25,137148.035484982,1,0,0,29,4,80,4,94,3,72,1,29,301030,1,1764,NA,1190.25,"hs",1849,"college","more"
301033,"white",0.5,0,1,42,34.5,42,5,2,1.5,17,12,11,1200000,336360.25,137148.035484982,0,0,0,29,4,97,4,94,3,72,1,29,301033,1,1764,NA,1190.25,"hs",1764,"higher","more"
301035,"white",0.5,0,0,42,31.5,37,3,2,1.5,13,12,11,0,0,137148.035484982,0,0,0,29,0,0,0,0,3,72,1,29,301035,1,1764,NA,992.25,"hs",1369,"some_college","more"
301036,"white",0.5,0,1,42,31.5,35,2,2,1.5,12,12,11,0,0,137148.035484982,0,0,0,29,0,0,0,0,3,72,1,29,301036,1,1764,NA,992.25,"hs",1225,"hs","more"
301037,"white",0.5,0,1,42,31.5,32,2,2,1.5,12,12,11,94000.79,0,137148.035484982,0,0,0,29,2,28,0,0,3,72,1,29,301037,1,1764,NA,992.25,"hs",1024,"hs","more"
302030,"white",0.5,0,0,51,36.5,41,5,3,3.5,17,14.1666666666667,14.5,373933.65,252245.55,147707.475140155,1,0,0,24,4,87,4,90,3,75,1,24,302030,1,2601,NA,1332.25,"some_college",1681,"higher","more"
302035,"white",0.5,1,1,51,34,37.5,4,4,3.5,16,16,14.5,419648.5,378685.816666667,147707.475140155,0,0,0,24,4,90,4,96,3,75,1,24,302035,1,2601,NA,1156,"college",1406.25,"college","more"
302036,"white",0.5,1,0,51,38.3333333333333,28,5,5,3.5,17,17,14.5,227863.4,200342.816666667,147707.475140155,0,0,0,24,3,68,4,85,3,75,1,24,302036,1,2601,NA,1469.44444444444,"higher",784,"higher","more"
303030,"white",0,1,1,42.5,39.5,41,4,2,2,16,12,12,259289.1,320452.8,191825.025016443,0,0,0,24,3,74,4,93,4,87,1,24,303030,1,1806.25,"hs",1560.25,"hs",1681,"college","less"
308036,"white",0.5,0,0,43,36.1666666666667,33,5,3,2,17,14,12,302503.95,389278.633333333,90723.905229885,0,0,0,24,4,80,4,96,2,46,1,24,308036,1,1849,"hs",1308.02777777778,"some_college",1089,"higher","less"
308037,"white",0.5,0,0,43,36.1666666666667,31,4,3,2,16,14,12,198484.9,389278.633333333,90723.905229885,0,0,0,24,3,62,4,96,2,46,1,24,308037,1,1849,"hs",1308.02777777778,"some_college",961,"college","less"
308031,"white",0.5,1,1,43,32.5,38.5,4,2,2,16,12,12,0,68359.045,90723.905229885,0,0,0,24,0,0,2,38,2,46,1,24,308031,1,1849,"hs",1056.25,"hs",1482.25,"college","less"
308033,"white",0.5,1,0,43,32.5,36,3,2,2,14,12,12,5178711.5,68359.045,90723.905229885,0,0,0,24,4,98,2,38,2,46,1,24,308033,1,1849,"hs",1056.25,"hs",1296,"some_college","less"
308034,"white",0.5,1,0,43,32.5,36,3,2,2,14,12,12,81787.15,68359.045,90723.905229885,0,0,0,24,1,23,2,38,2,46,1,24,308034,1,1849,"hs",1056.25,"hs",1296,"some_college","less"
311030,"white",0.5,0,0,33,27.5,34,3,3,2,14,13,12,50000,0,121673.331321839,0,0,0,25,1,12,0,0,3,64,1,25,311030,1,1089,"hs",756.25,"some_college",1156,"some_college","less"
311031,"white",0.5,0,0,33,27.5,30,3,3,2,15,13,12,50000,0,121673.331321839,0,0,0,25,1,12,0,0,3,64,1,25,311031,1,1089,"hs",756.25,"some_college",900,"some_college","less"
317030,"white",0.5,0,1,48,40.5,44,5,3,-Inf,17,14.8333333333333,9,0,60701.215,50322.7793103448,0,0,0,32,0,0,2,34,2,26,1,32,317030,1,2304,NA,1640.25,"some_college",1936,"higher","more"
317032,"white",0.5,0,0,48,40.5,41,5,3,-Inf,17,14.8333333333333,9,1197156.4,60701.215,50322.7793103448,0,0,0,32,4,97,2,34,2,26,1,32,317032,1,2304,NA,1640.25,"some_college",1681,"higher","more"
317034,"white",0.5,0,1,48,40.5,37,5,3,-Inf,17,14.8333333333333,9,0,60701.215,50322.7793103448,0,0,0,32,0,0,2,34,2,26,1,32,317034,1,2304,NA,1640.25,"some_college",1369,"higher","more"
317031,"white",0.5,0,0,48,34.5,42,5,2,-Inf,17,12,9,411648.5,149322.983333333,50322.7793103448,0,0,0,32,4,89,3,73,2,26,1,32,317031,1,2304,NA,1190.25,"hs",1764,"higher","more"
317033,"white",0.5,0,0,48,34.5,39,5,2,-Inf,17,12,9,320003.95,149322.983333333,50322.7793103448,0,0,0,32,4,83,3,73,2,26,1,32,317033,1,2304,NA,1190.25,"hs",1521,"higher","more"
317035,"white",0.5,0,1,48,34.5,34,5,2,-Inf,17,12,9,261216.85,149322.983333333,50322.7793103448,0,0,0,32,3,74,3,73,2,26,1,32,317035,1,2304,NA,1190.25,"hs",1156,"higher","more"
321030,"white",0.5,0,1,41.5,32.5,33,3,5,3,14,17,14,49500,383447.233333333,198135.73045977,0,0,0,24,1,11,4,96,4,88,1,24,321030,1,1722.25,"some_college",1056.25,"higher",1089,"some_college","more"
321032,"white",0.5,0,0,41.5,32.5,31.5,5,5,3,17,17,14,155358.6,383447.233333333,198135.73045977,0,0,0,24,2,49,4,96,4,88,1,24,321032,1,1722.25,"some_college",1056.25,"higher",992.25,"higher","more"
323030,"white",0.5,1,0,43.25,32.5,34,4,4,3,16,16,14,0,243118.866666667,181447.83045977,0,0,0,29,0,0,4,89,4,84,1,29,323030,1,1870.5625,"some_college",1056.25,"college",1156,"college","more"
323031,"white",0.5,1,1,43.25,32.5,34,4,4,3,16,16,14,140000,243118.866666667,181447.83045977,0,0,0,29,2,44,4,89,4,84,1,29,323031,1,1870.5625,"some_college",1056.25,"college",1156,"college","more"
331030,"white",0.5,0,1,44.75,34,37,2,4,-Inf,12,15.3333333333333,17,0,142750.033333333,393845.027011495,0,0,0,27,0,0,3,71,4,100,1,27,331030,1,2002.5625,NA,1156,"college",1369,"hs","more"
331031,"white",0.5,0,0,44.75,34,34,5,4,-Inf,17,15.3333333333333,17,0,142750.033333333,393845.027011495,0,0,0,27,0,0,3,71,4,100,1,27,331031,1,2002.5625,NA,1156,"college",1156,"higher","more"
331032,"white",0.5,0,1,44.75,34,33,5,4,-Inf,17,15.3333333333333,17,0,142750.033333333,393845.027011495,0,0,0,27,0,0,3,71,4,100,1,27,331032,1,2002.5625,NA,1156,"college",1089,"higher","more"
338030,"white",0.5,0,0,48.75,35.3333333333333,37,5,4,-Inf,17,14.5,16,1828594,536780.633333333,325362.151436782,0,0,0,24,4,97,4,99,4,98,1,24,338030,1,2376.5625,NA,1248.44444444444,"college",1369,"higher","more"
338031,"white",0.5,0,0,48.75,35.3333333333333,33,4,4,-Inf,16,14.5,16,808935.65,536780.633333333,325362.151436782,0,0,0,24,4,96,4,99,4,98,1,24,338031,1,2376.5625,NA,1248.44444444444,"college",1089,"college","more"
351031,"white",0.5,0,1,33,29.5,36,1,1,1.5,11,10.1666666666667,11.5,181608.415,0,102678.785057471,0,0,0,23,3,57,0,0,3,54,1,23,351031,1,1089,NA,870.25,"less_hs",1296,"less_hs","more"
351032,"white",0.5,0,1,33,28.5,35,3,2,1.5,15,12,11.5,0,231943.166666667,102678.785057471,0,0,0,23,0,0,4,88,3,54,1,23,351032,1,1089,NA,812.25,"hs",1225,"some_college","more"
351034,"white",0.5,0,1,33,28.5,33,3,2,1.5,14,12,11.5,0,231943.166666667,102678.785057471,0,0,0,23,0,0,4,88,3,54,1,23,351034,1,1089,NA,812.25,"hs",1089,"some_college","more"
351035,"white",0.5,0,1,33,28.5,33,2,2,1.5,12,12,11.5,0,231943.166666667,102678.785057471,0,0,0,23,0,0,4,88,3,54,1,23,351035,1,1089,NA,812.25,"hs",1089,"hs","more"
351033,"white",0.5,0,0,33,27,34,2,2,1.5,12,12,11.5,137323.25,0,102678.785057471,0,0,0,23,2,43,0,0,3,54,1,23,351033,1,1089,NA,729,"hs",1156,"hs","more"
351036,"white",0.5,0,1,33,27,32,3,2,1.5,14,12,11.5,70000,0,102678.785057471,0,0,0,23,1,18,0,0,3,54,1,23,351036,1,1089,NA,729,"hs",1024,"some_college","more"
351037,"white",0.5,0,0,33,27,31,2,2,1.5,12,12,11.5,166913,0,102678.785057471,0,0,0,23,3,52,0,0,3,54,1,23,351037,1,1089,NA,729,"hs",961,"hs","more"
354030,"white",0.5,1,0,59.5,28.5,39,5,2,2,17,10.3333333333333,10,25000,0,46150.7943103448,1,0,0,24,1,5,0,0,1,23,1,24,354030,1,3540.25,"hs",812.25,"hs",1521,"higher","less"
355030,"white",0.5,0,1,39,32.6666666666667,35,3,3,2,14,14.5,11,76072.275,0,156051.454022989,0,0,0,24,1,20,0,0,4,78,1,24,355030,1,1521,"hs",1067.11111111111,"some_college",1225,"some_college","less"
355031,"white",0.5,0,1,39,32.6666666666667,31,3,3,2,15,14.5,11,180627.45,0,156051.454022989,1,0,0,24,3,56,0,0,4,78,1,24,355031,1,1521,"hs",1067.11111111111,"some_college",961,"some_college","less"
355032,"white",0.5,1,1,39,30.5,27,4,4,2,16,16,11,90627.45,197540.266666667,156051.454022989,0,0,0,24,2,27,4,84,4,78,1,24,355032,1,1521,"hs",930.25,"college",729,"college","less"
361176,"white",0.5,1,1,32,27,30,3,2,1.5,15,12,9.5,75000,0,78769.0104022989,0,0,0,17,1,20,0,0,2,42,1,17,361176,1,1024,NA,729,"hs",900,"some_college","more"
391030,"white",0.5,0,1,40,33.5,36,5,4,3,17,16,14,340897.5,0,308583.094827586,0,0,0,29,4,85,0,0,4,98,1,29,391030,1,1600,"some_college",1122.25,"college",1296,"higher","more"
391031,"white",0.5,0,0,40,33.5,31.5,3,4,3,14,16,14,0,0,308583.094827586,0,0,0,29,0,0,0,0,4,98,1,29,391031,1,1600,"some_college",1122.25,"college",992.25,"some_college","more"
404005,"black",0,0,1,57.5,48.5,52,2,1,1,6,10,4,45536.14,40832.495,12379.7664367816,0,0,0,13,1,10,1,24,1,2,1,13,404005,0,3306.25,"less_hs",2352.25,"less_hs",2704,"hs","less"
409030,"white",0,0,0,49.5,33.5,45,5,3,1,17,12.8333333333333,11,343308.15,116624.163333333,87386.315229885,0,0,0,17,4,85,3,62,2,45,1,17,409030,1,2450.25,"less_hs",1122.25,"some_college",2025,"higher","less"
409031,"white",0,0,0,49.5,33.5,40,4,3,1,16,12.8333333333333,11,305361.4,116624.163333333,87386.315229885,0,0,0,17,4,80,3,62,2,45,1,17,409031,1,2450.25,"less_hs",1122.25,"some_college",1600,"college","less"
409032,"white",0,0,0,49.5,33.5,36,4,3,1,16,12.8333333333333,11,241521.05,116624.163333333,87386.315229885,1,0,0,17,3,70,3,62,2,45,1,17,409032,1,2450.25,"less_hs",1122.25,"some_college",1296,"college","less"
414031,"white",0.5,0,0,43.5,36.1666666666667,37,3,5,2.5,13,16.1666666666667,13.5,2e+05,67013.4833333333,94243.7184482758,0,0,0,24,3,62,2,37,2,49,1,24,414031,1,1892.25,NA,1308.02777777778,"higher",1369,"some_college","more"
414033,"white",0.5,0,1,43.5,36.1666666666667,35,4,5,2.5,16,16.1666666666667,13.5,0,67013.4833333333,94243.7184482758,0,0,0,24,0,0,2,37,2,49,1,24,414033,1,1892.25,NA,1308.02777777778,"higher",1225,"college","more"
414035,"white",0.5,0,0,43.5,36.1666666666667,33,2,5,2.5,12,16.1666666666667,13.5,56965.85,67013.4833333333,94243.7184482758,0,0,0,24,1,14,2,37,2,49,1,24,414035,1,1892.25,NA,1308.02777777778,"higher",1089,"hs","more"
414036,"white",0.5,0,1,43.5,33.5,33,4,4,2.5,16,16,13.5,0,75589.3166666667,94243.7184482758,0,0,0,24,0,0,2,43,2,49,1,24,414036,1,1892.25,NA,1122.25,"college",1089,"college","more"
414038,"white",0.5,0,0,43.5,33.5,31,5,4,2.5,16.5,16,13.5,0,75589.3166666667,94243.7184482758,0,0,0,24,0,0,2,43,2,49,1,24,414038,1,1892.25,NA,1122.25,"college",961,"higher","more"
419030,"black",0,0,0,29.5,33.5,44,2,1,1,12,10.8333333333333,4,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,419030,0,870.25,"less_hs",1122.25,"less_hs",1936,"hs","less"
419031,"black",0,0,0,29.5,33.5,42,1,1,1,10,10.8333333333333,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,419031,0,870.25,"less_hs",1122.25,"less_hs",1764,"less_hs","less"
419032,"black",0,0,1,29.5,33.5,41,-Inf,1,1,0,10.8333333333333,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,419032,0,870.25,"less_hs",1122.25,"less_hs",1681,NA,"less"
423032,"white",0.5,1,1,39,33.5,34,2,2,2,12,12,12,0,140391.183333333,82288.8236206897,0,0,0,17,0,0,3,70,2,42,1,17,423032,1,1521,"hs",1122.25,"hs",1156,"hs","less"
428030,"white",0.5,1,1,41,32.5,32,4,5,5,16,16.6666666666667,17,0,512066.733333333,341958.944827586,0,0,0,24,0,0,4,98,4,99,1,24,428030,1,1681,"higher",1056.25,"higher",1024,"college","more"
428031,"white",0.5,1,1,41,32.5,29.5,5,5,5,17,16.6666666666667,17,241521.05,512066.733333333,341958.944827586,0,0,0,24,3,70,4,98,4,99,1,24,428031,1,1681,"higher",1056.25,"higher",870.25,"higher","more"
432031,"white",0.5,1,0,46,32.5,40,2,2,2,12,11.6666666666667,12,75000,0,99341.2350574712,0,0,0,29,1,20,0,0,3,52,1,29,432031,1,2116,"hs",1056.25,"hs",1600,"hs","less"
433031,"white",0.5,0,0,37,25.5,31,3,2,2,13,12,12,0,41488.38,86471.1637931034,0,0,0,19,0,0,1,25,2,44,1,19,433031,1,1369,"hs",650.25,"hs",961,"some_college","less"
433033,"white",0.5,0,1,37,25.5,30,2,2,2,12,12,12,0,41488.38,86471.1637931034,0,0,0,19,0,0,1,25,2,44,1,19,433033,1,1369,"hs",650.25,"hs",900,"hs","less"
436031,"white",0.5,1,1,50,40.5,42,4,4,1.5,16,16,9.5,290007.9,300864.716666667,97672.4200574713,0,0,0,24,4,78,4,93,2,50,1,24,436031,1,2500,NA,1640.25,"college",1764,"college","more"
436032,"white",0.5,0,1,50,38.5,39,3,3,1.5,14,14,9.5,190895.55,236759.016666667,97672.4200574713,0,0,0,24,3,59,4,88,2,50,1,24,436032,1,2500,NA,1482.25,"some_college",1521,"some_college","more"
436034,"white",0.5,0,1,50,38.5,34,4,3,1.5,16,14,9.5,437505.95,236759.016666667,97672.4200574713,0,0,0,24,4,91,4,88,2,50,1,24,436034,1,2500,NA,1482.25,"some_college",1156,"college","more"
436033,"white",0.5,1,0,50,37.5,35,4,5,1.5,16,17,9.5,284914.6,163174.366666667,97672.4200574713,0,0,0,24,4,78,4,78,2,50,1,24,436033,1,2500,NA,1406.25,"higher",1225,"college","more"
436035,"white",0.5,1,0,50,37.5,32,4,5,1.5,16,17,9.5,218574.25,163174.366666667,97672.4200574713,0,0,0,24,3,66,4,78,2,50,1,24,436035,1,2500,NA,1406.25,"higher",1024,"college","more"
443031,"white",0.5,0,1,50.5,34.5,32,3,1,1,14,11,8,0,0,0,1,0,0,23,0,0,0,0,0,0,1,23,443031,1,2550.25,"less_hs",1190.25,"less_hs",1024,"some_college","less"
452030,"white",0.5,1,0,52.5,36.5,43.5,3,3,1,13,13,8.5,0,16548.6233333333,153178.625,0,0,0,23,0,0,1,10,4,76,1,23,452030,1,2756.25,"less_hs",1332.25,"some_college",1892.25,"some_college","less"
452033,"white",0.5,1,1,52.5,36.5,39,1,3,1,11,13,8.5,0,16548.6233333333,153178.625,0,0,0,23,0,0,1,10,4,76,1,23,452033,1,2756.25,"less_hs",1332.25,"some_college",1521,"less_hs","less"
452034,"white",0.5,1,1,52.5,36.5,35.5,2,3,1,12,13,8.5,0,16548.6233333333,153178.625,0,0,0,23,0,0,1,10,4,76,1,23,452034,1,2756.25,"less_hs",1332.25,"some_college",1260.25,"hs","less"
452035,"white",0.5,1,1,52.5,36.5,41.5,3,3,1,15,13,8.5,106608.415,16548.6233333333,153178.625,0,0,0,23,2,33,1,10,4,76,1,23,452035,1,2756.25,"less_hs",1332.25,"some_college",1722.25,"some_college","less"
461030,"white",0.5,1,1,51,38.5,46,2,2,1,12,11.6666666666667,5,0,31549.78,13447.6991666666,0,0,0,22,0,0,1,20,1,3,1,22,461030,1,2601,"less_hs",1482.25,"hs",2116,"hs","less"
461031,"white",0.5,1,1,51,38.5,37,4,2,1,16,11.6666666666667,5,98751.4,31549.78,13447.6991666666,0,0,0,22,2,30,1,20,1,3,1,22,461031,1,2601,"less_hs",1482.25,"hs",1369,"college","less"
465030,"white",0.5,1,0,46,33.5,46,2,1,2,12,10.8333333333333,12,169019.055,75755.1183333333,215479.318965517,0,0,0,23,3,53,2,43,4,90,1,23,465030,1,2116,"hs",1122.25,"less_hs",2116,"hs","less"
465031,"white",0.5,1,0,46,33.5,39,5,1,2,17,10.8333333333333,12,295361.4,75755.1183333333,215479.318965517,0,0,0,23,4,79,2,43,4,90,1,23,465031,1,2116,"hs",1122.25,"less_hs",1521,"higher","less"
465032,"white",0.5,1,1,46,33.5,37.5,3,1,2,15,10.8333333333333,12,245003.95,75755.1183333333,215479.318965517,0,0,0,23,3,71,2,43,4,90,1,23,465032,1,2116,"hs",1122.25,"less_hs",1406.25,"some_college","less"
473034,"white",0.5,0,0,40.5,25.5,33,2,2,3,12,12,13,0,0,131868.29454023,0,0,0,26,0,0,0,0,3,68,1,26,473034,1,1640.25,"some_college",650.25,"hs",1089,"hs","more"
473035,"white",0.5,0,0,40.5,25.5,29,2,2,3,12,12,13,95000,0,131868.29454023,0,0,0,26,2,28,0,0,3,68,1,26,473035,1,1640.25,"some_college",650.25,"hs",841,"hs","more"
476030,"white",0,0,1,59.5,45.5,37,5,2,-Inf,16.5,12,NA,192877.65,91280.04,68574.0171839081,1,0,0,24,3,60,2,50,2,37,1,24,476030,1,3540.25,NA,2070.25,"hs",1369,"higher","more"
476031,"white",0,0,0,59.5,45.5,34,5,2,-Inf,17,12,NA,152680.7,91280.04,68574.0171839081,0,0,0,24,2,47,2,50,2,37,1,24,476031,1,3540.25,NA,2070.25,"hs",1156,"higher","more"
478033,"white",0,0,1,47.5,34.5,41,2,2,1,12,12,6,116787.15,171236.6,0,0,0,0,25,2,36,4,79,0,0,1,25,478033,1,2256.25,"less_hs",1190.25,"hs",1681,"hs","less"
478035,"white",0,0,1,47.5,34.5,40,2,2,1,12,12,6,270003.95,171236.6,0,0,0,0,25,4,76,4,79,0,0,1,25,478035,1,2256.25,"less_hs",1190.25,"hs",1600,"hs","less"
478030,"white",0,0,0,47.5,33.5,46,3,1,1,15,9,6,0,0,0,1,0,0,25,0,0,0,0,0,0,1,25,478030,1,2256.25,"less_hs",1122.25,"less_hs",2116,"some_college","less"
478032,"white",0,0,1,47.5,33.5,43.5,3,1,1,13,9,6,0,0,0,1,0,0,25,0,0,0,0,0,0,1,25,478032,1,2256.25,"less_hs",1122.25,"less_hs",1892.25,"some_college","less"
478034,"white",0,0,1,47.5,33.5,43,5,1,1,17,9,6,0,0,0,1,0,0,25,0,0,0,0,0,0,1,25,478034,1,2256.25,"less_hs",1122.25,"less_hs",1849,"higher","less"
478036,"white",0,0,0,47.5,33.5,38.5,3,1,1,15,9,6,188395.55,0,0,0,0,0,25,3,58,0,0,0,0,1,25,478036,1,2256.25,"less_hs",1122.25,"less_hs",1482.25,"some_college","less"
478037,"white",0,0,1,47.5,33.5,36,2,1,1,11.5,9,6,88038.1,0,0,1,0,0,25,1,25,0,0,0,0,1,25,478037,1,2256.25,"less_hs",1122.25,"less_hs",1296,"hs","less"
487034,"white",1,1,0,26.5,25.5,33,5,2,-Inf,17,12,NA,0,7622.8195,29052.8445689655,1,0,0,22,0,0,1,3,1,12,1,22,487034,1,702.25,NA,650.25,"hs",1089,"higher","more"
487035,"white",1,1,0,26.5,25.5,29,2,2,-Inf,12,12,NA,20000,7622.8195,29052.8445689655,0,0,0,22,1,4,1,3,1,12,1,22,487035,1,702.25,NA,650.25,"hs",841,"hs","more"
490031,"white",0.5,1,0,59,33.8333333333333,39,4,2,1,15,12,6.5,287503.95,27336.0366666667,41144.4093103449,0,0,0,22,4,78,1,17,1,20,1,22,490031,1,3481,"less_hs",1144.69444444444,"hs",1521,"college","less"
496030,"white",0.5,0,0,43,31.5,35,2,1,2,12,10,12,0,47050.26,101192.233275862,1,0,0,23,0,0,2,27,3,54,1,23,496030,1,1849,"hs",992.25,"less_hs",1225,"hs","less"
514030,"black",0.5,0,0,59.75,35.5,43,5,3,1.5,17,13.8333333333333,10,472684.65,103279.088333333,75249.1971839081,0,0,0,31,4,92,3,56,2,40,1,31,514030,0,3570.0625,NA,1260.25,"some_college",1849,"higher","more"
514031,"black",0.5,0,1,59.75,35.5,40,5,3,1.5,17,13.8333333333333,10,710722.75,103279.088333333,75249.1971839081,0,0,0,31,4,96,3,56,2,40,1,31,514031,0,3570.0625,NA,1260.25,"some_college",1600,"higher","more"
517030,"white",0.5,0,1,33.5,27.8333333333333,28,3,3,3,14,12.3333333333333,14,0,157087.55,83439.7,0,0,0,29,0,0,4,76,2,43,1,29,517030,1,1122.25,"some_college",774.694444444444,"some_college",784,"some_college","more"
544031,"white",0.5,1,1,46,39.5,34,3,4,1,14,15.6666666666667,8,0,0,44664.2225287356,1,0,0,24,0,0,0,0,1,23,1,24,544031,1,2116,"less_hs",1560.25,"college",1156,"some_college","less"
