"YEAR","CASEID","SERIAL","REGION","STATEFIP","METRO","MSASIZE","COUNTY","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","MONTH","AGE","SEX","RACE","HISPAN","ASIAN","MARST","YRIMMIG","CITIZEN","BPL","MBPL","FBPL","RELATE","EDUC","EDUCYRS","SCHLCOLL","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","RETIRED","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","HRSATRATE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","NONHHCHILD","NOSCCRSN1","SCC_ALL","SCC_OWN","SCC_HH","SCC_HHNHHOWN","DIFFANY","ECYEST","ECPRIOR","ECNUM","ECFREQ","COVIDTELEW","COVIDPAID","COVIDUNAW","COVIDLOOK","ACT_CARENHH","ACT_SOCIAL","ACT_SPORTS","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework","employment","employment_di","remote_work","gender","college","age_youngestchild","race","married","education"
2021,20210302212224,2404,3,37,2,4,37057,3120,11,4,1,1,2,0,2,1,1,3,30,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,1,1,0,4,170,6442,120,770,99,1,50,765,1,17,40,1,29,2,100,100,31,1,2,29,938,1,2,1,"Yes","Yes","No","No","No",0,99,169,169,169,169,1,99,0,99,99,1,99,1,99,0,50,0,590,0,30,0,40,"employed","employed","No","Man","No college degree",0,"Non-Hispanic White","married","HS diploma, no college"
2021,20210302212226,2405,2,19,3,3,19113,1360,13,1,1,0,0,999,1,1,1,3,35,2,100,100,999,6,0,1,9900,9900,9900,10,41,316,1,1,0,1,110,150,300,9590,99,1,40,1384.61,1,17.8,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,205,30,365,0,0,0,15,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210302212229,2406,2,17,1,7,17000,1601,16,2,2,0,0,999,2,1,1,3,32,1,100,100,999,6,0,1,9900,9900,9900,10,41,316,1,1,0,4,111,845,131,2980,99,1,45,2115.38,2,999.99,999,2,32,2,100,100,42,1,1,45,2403.84,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,210,0,555,0,0,0,60,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210302212230,2407,3,28,2,0,28000,0,15,3,1,0,0,999,3,1,1,3,60,2,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,57,1,100,100,21,1,1,40,1250,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,1,1,1,1,99,99,1,1,0,360,0,0,0,0,0,30,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210302212232,2408,2,26,2,6,26163,2161,1,1,1,0,0,999,1,1,1,3,65,1,100,100,999,2,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,4,4,99,99,1,1,0,205,0,0,0,0,0,355,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212237,2409,4,41,1,5,41000,6400,16,2,1,0,0,999,2,1,1,3,38,1,100,100,999,1,0,1,9900,9900,9900,10,41,316,1,1,0,4,110,110,220,7380,99,1,50,2884.61,2,999.99,999,1,38,2,100,100,41,1,1,20,200,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,365,60,20,0,0,0,60,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212240,2410,4,41,2,5,41000,6400,14,4,1,1,2,0,2,1,1,3,28,2,100,100,999,1,0,1,9900,9900,9900,10,21,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,33,1,100,100,40,1,1,40,2884.61,1,2,1,"Yes","Yes","No","No","No",0,99,603,603,603,603,1,99,0,99,99,99,99,1,1,0,207,75,0,0,215,185,167,"not in labor force","unemployed",NA,"Woman","No college degree",0,"Non-Hispanic White","married","HS diploma, no college"
2021,20210302212243,2411,4,49,5,0,49000,0,13,2,1,0,0,999,2,1,1,3,68,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,65,2,100,100,31,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,387,0,0,0,0,0,45,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210302212244,2412,3,13,2,7,13000,521,11,3,1,0,0,999,3,1,1,3,51,2,100,100,999,4,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,450,0,0,0,0,0,195,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210302212245,2413,4,6,1,7,6037,4481,16,2,2,0,0,999,2,1,1,3,33,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,5,1,0,5,125,2310,240,7860,99,1,60,1153.84,2,999.99,999,1,31,1,100,100,41,1,1,40,2884.61,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,210,0,0,0,0,0,40,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212247,2414,2,17,2,7,17111,1601,14,4,1,1,2,3,2,1,1,3,40,2,100,243,999,1,0,1,9900,9900,9900,10,40,217,1,1,0,5,111,910,200,6880,99,1,40,1250,1,26.5,999,1,43,1,100,100,21,1,1,40,1694,1,2,1,"No","No","Yes","No","No",0,99,15,15,15,15,1,99,0,99,99,2,99,1,99,0,130,0,535,0,30,30,110,"employed","employed","Yes","Woman","College degree",3,"Hispanic","married","College degree+"
2021,20210302212260,2415,2,17,2,3,17179,0,16,2,1,0,0,999,2,1,1,3,68,1,100,100,999,1,0,1,9900,9900,9900,10,30,213,99,1,1,4,110,10,131,2880,99,1,55,2884.61,2,999.99,999,1,68,2,100,100,30,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,4,4,1,99,1,99,0,75,0,585,0,0,0,65,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210302212271,2416,2,29,1,5,29000,0,7,1,1,0,0,999,1,1,1,3,67,2,110,100,999,4,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,510,0,0,0,0,0,15,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210302212272,2417,3,51,1,5,51810,0,9,2,1,1,1,0,1,1,1,3,31,2,110,100,999,6,18,4,60099,60099,60099,10,41,316,1,1,0,6,126,2861,220,7490,99,2,30,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"Yes","No","No","No","No",0,99,630,630,630,630,1,99,0,99,99,1,99,1,99,0,525,0,300,0,45,45,0,"employed","employed","No","Woman","College degree",0,"Non-Hispanic Black","not married","College degree+"
2021,20210302212277,2418,3,45,2,4,45000,0,13,3,1,1,1,14,2,1,1,3,45,2,100,100,999,1,0,1,9900,9900,9900,10,32,214,1,1,0,4,110,120,201,6991,99,1,45,1384.61,2,999.99,999,1,48,1,100,100,32,1,1,45,1211.53,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,376,0,0,0,15,15,135,"employed","employed","No","Woman","No college degree",14,"Non-Hispanic White","married","Some college"
2021,20210302212290,2419,2,31,3,0,31000,0,14,2,1,0,0,999,2,1,1,3,74,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,76,1,100,100,42,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,410,0,0,0,0,0,275,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212296,2420,4,6,1,6,6001,7360,16,1,2,0,0,999,1,1,1,3,40,2,110,100,999,6,0,1,9900,9900,9900,10,41,316,4,1,0,4,127,3255,250,8191,99,2,32,2884.61,1,72.12,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,120,0,520,0,0,0,75,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210302212298,2421,3,12,2,7,12099,5000,11,2,1,0,0,999,2,1,1,3,61,1,100,230,999,1,18,5,25000,25000,25000,10,21,112,99,2,0,4,190,8990,150,4280,99,1,40,480,1,12,40,1,58,2,100,230,21,1,1,40,440,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,475,0,0,0,0,0,185,"employed","employed","No","Man","No college degree",NA,"Hispanic","married","HS diploma, no college"
2021,20210302212299,2422,3,1,1,3,1000,0,13,2,1,0,0,999,2,1,1,3,51,2,100,100,999,4,0,1,9900,9900,9900,10,40,217,99,1,0,4,140,4830,231,7670,99,1,40,580,1,14.5,40,2,52,1,100,100,32,1,1,40,725,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,212,0,480,0,0,0,55,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210302212301,2423,1,44,2,5,44000,1122,14,2,1,0,0,999,2,1,1,3,51,1,100,100,999,1,0,1,9900,45300,43400,10,21,112,99,1,0,4,180,7340,210,7071,99,1,40,960,1,24,40,1,47,2,100,100,30,0,3,999,720,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,2,4,1,99,1,99,0,613,0,10,0,0,0,70,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210302212304,2424,4,53,2,6,53000,7601,15,4,1,1,2,3,2,1,1,3,39,2,131,100,20,1,30,4,70010,51800,51800,10,40,217,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,40,1,131,100,41,1,1,40,2596.15,1,2,1,"No","No","Yes","No","No",0,99,450,450,450,450,1,99,0,99,99,99,99,1,1,0,135,0,0,0,390,390,300,"not in labor force","unemployed",NA,"Woman","College degree",3,"Non-Hispanic Asian","married","College degree+"
2021,20210302212312,2425,3,21,1,5,21111,0,16,2,1,0,0,999,2,1,1,3,67,1,100,100,999,1,11,5,41300,41300,41300,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,62,2,100,100,41,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,489,30,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212315,2426,1,36,2,7,36119,5601,4,1,2,0,0,999,1,1,1,3,69,2,100,100,999,3,0,1,9900,9900,45200,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,520,0,0,0,0,0,155,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210302212320,2427,1,34,2,7,34019,5601,14,1,1,0,0,999,1,1,1,3,43,2,100,100,999,6,0,1,9900,9900,9900,10,41,316,1,1,1,4,127,3230,240,7860,99,1,38,1250,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,325,0,450,0,0,0,50,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210302212321,2428,3,48,4,0,48000,0,14,2,1,0,0,999,2,1,1,3,54,2,100,210,999,1,0,1,9900,9900,9900,10,16,111,99,1,0,4,130,3601,251,8170,99,2,28,258.93,1,9.59,27,1,49,1,100,210,16,1,1,50,560,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,435,0,245,0,0,0,270,"employed","employed","No","Woman","No college degree",NA,"Hispanic","married","Less than HS diploma"
2021,20210302212322,2429,3,5,1,4,5000,4400,14,2,1,0,0,999,2,1,1,3,74,2,100,100,999,1,0,1,9900,9900,9900,10,43,321,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,73,1,100,100,42,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,455,60,0,0,0,0,0,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212330,2430,2,17,3,2,17000,0,16,2,1,0,0,999,2,1,1,3,77,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,66,2,100,100,41,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,45,285,225,0,45,0,0,80,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210302212334,2431,1,34,1,7,34013,5601,13,3,2,1,1,1,2,1,1,3,40,2,131,100,30,1,43,5,51500,51500,51500,10,40,217,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,43,1,100,220,40,1,1,40,1057.69,1,1,1,"No","Yes","No","No","No",0,99,214,214,214,214,1,99,0,99,99,99,99,1,1,0,109,0,0,0,550,550,258,"not in labor force","unemployed",NA,"Woman","College degree",1,"Non-Hispanic Asian","married","College degree+"
2021,20210302212339,2432,3,22,3,0,22000,0,1,1,1,0,0,999,1,1,1,3,79,2,100,100,999,3,0,1,9900,9900,9900,10,13,107,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,300,0,0,0,0,0,75,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210302212341,2433,2,19,3,2,19103,1360,15,4,1,1,2,13,2,1,1,3,48,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,1,1,0,4,190,7700,140,1070,99,1,45,1153.84,2,999.99,999,1,38,2,100,100,31,1,1,40,900,1,2,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,45,0,452,0,50,50,3,"employed","employed","No","Man","College degree",13,"Non-Hispanic White","married","College degree+"
2021,20210302212345,2434,4,6,2,3,6087,7360,16,4,1,0,0,999,4,1,1,3,52,1,100,210,999,1,12,4,20000,20000,20000,10,21,112,99,1,0,3,133,4251,260,8590,99,1,40,1200,1,30,40,1,52,2,100,210,21,1,1,30,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,345,90,0,12,0,0,35,"employed","employed","No","Man","No college degree",NA,"Hispanic","married","HS diploma, no college"
2021,20210302212357,2435,1,36,1,7,36047,5601,2,1,2,0,0,999,1,1,1,3,63,1,110,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,465,0,0,0,0,0,150,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210302212359,2436,3,13,2,7,13135,521,15,4,1,1,2,8,2,1,1,3,42,1,100,100,999,1,0,1,9900,9900,9900,10,41,316,1,1,0,4,111,700,160,5391,99,1,50,1423.07,2,999.99,999,1,44,2,100,100,40,1,1,34,769,1,2,1,"No","No","No","Yes","Yes",0,99,545,545,545,545,1,99,0,99,99,1,99,1,99,0,245,0,0,0,250,160,0,"employed","employed","No","Man","College degree",8,"Non-Hispanic White","married","College degree+"
2021,20210302212360,2437,4,6,1,7,6037,4481,13,3,2,0,0,999,3,1,1,3,30,1,100,100,999,6,17,4,46500,46500,46500,10,43,321,5,1,1,4,125,2205,240,7860,99,1,50,512.5,1,20.5,25,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,15,0,164,0,0,0,25,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210303210008,2438,1,36,1,7,36081,5601,14,2,1,0,0,999,2,1,1,3,67,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,76,1,100,100,41,1,1,29,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,425,45,0,0,0,0,105,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210303210056,2439,3,21,3,0,21000,0,13,3,1,1,2,16,1,1,1,3,16,2,110,100,999,6,0,1,9900,9900,9900,10,15,110,3,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,0,470,0,0,0,0,25,"not in labor force","unemployed",NA,"Woman","No college degree",16,"Non-Hispanic Black","not married","Less than HS diploma"
2021,20210303210071,2440,3,12,3,3,12083,0,7,2,1,0,0,999,2,1,1,3,85,1,100,100,999,1,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,80,2,100,100,30,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,200,20,0,0,0,0,60,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210303210083,2441,4,6,1,3,6095,7360,13,1,2,0,0,999,1,1,1,3,66,2,110,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,30,0,0,0,1,99,0,99,99,99,99,1,1,165,300,45,0,0,0,0,90,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210303210090,2442,1,36,1,7,36081,5601,4,2,1,0,0,999,1,1,1,3,58,1,110,100,999,2,0,1,9900,9900,9900,10,30,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",1,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,515,0,0,0,0,0,175,"not in labor force","unemployed","No","Man","No college degree",NA,"Non-Hispanic Black","married","Some college"
2021,20210303210108,2443,3,40,2,5,40000,0,12,2,1,0,0,999,2,1,1,3,72,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,76,2,100,100,30,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,615,0,0,0,0,0,190,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210303210123,2444,1,42,3,4,42071,0,8,1,2,0,0,999,1,1,1,3,55,1,100,220,999,4,44,2,11000,11000,11000,10,17,112,99,1,0,4,190,8990,141,1390,99,1,40,371.6,1,9.29,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,1,99,1,99,0,255,0,480,0,0,0,0,"employed","employed","No","Man","No college degree",NA,"Hispanic","not married","Less than HS diploma"
2021,20210303210125,2445,2,17,2,7,17000,1601,8,2,1,0,0,999,2,1,1,3,67,2,110,100,999,1,0,1,9900,9900,9900,10,30,213,99,1,0,4,130,3655,252,8370,99,1,40,220,1,11,20,1,80,1,110,100,21,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,1,1,99,1,99,0,625,0,0,0,0,0,45,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic Black","married","Some college"
2021,20210303210155,2446,2,39,2,5,39000,0,13,3,2,0,0,999,3,1,1,3,23,2,100,100,999,2,0,1,9900,9900,9900,10,40,217,1,1,1,4,132,4020,271,8680,99,2,32,384.61,1,10,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,315,90,0,0,0,0,160,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210303210160,2447,2,26,1,6,26163,2161,15,3,1,0,0,999,3,1,1,3,24,1,110,100,999,6,0,1,9900,9900,9900,10,21,112,1,1,0,4,133,4220,252,8390,99,2,20,260,1,13,20,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,0,0,610,0,0,0,0,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210303210164,2448,4,6,2,6,6000,7360,13,3,2,0,0,999,3,1,1,3,24,1,100,242,999,6,0,1,9900,21030,21030,10,30,213,1,1,0,4,200,9365,160,4690,99,1,40,760,1,19,40,2,23,2,100,100,30,1,1,35,384,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,204,0,495,0,0,0,0,"employed","employed","No","Man","No college degree",NA,"Hispanic","not married","Some college"
2021,20210303210181,2449,3,24,1,6,24000,8841,13,5,1,1,3,7,2,1,1,3,17,2,100,210,999,6,0,1,9900,9900,9900,10,16,111,1,1,0,4,140,4720,160,4971,99,2,15,180,1,12,15,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,495,0,0,0,0,0,0,"employed","employed","No","Woman","No college degree",7,"Hispanic","not married","Less than HS diploma"
2021,20210303210200,2450,3,48,2,5,48000,0,16,4,1,1,1,17,3,1,1,3,17,2,100,100,999,6,0,1,9900,9900,9900,10,16,111,3,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,30,220,0,0,0,0,10,"not in labor force","unemployed",NA,"Woman","No college degree",17,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210303210221,2451,2,17,1,7,17000,1601,12,2,2,0,0,999,2,1,1,3,24,1,100,100,999,6,0,1,9900,9900,9900,10,40,217,1,1,0,4,125,2545,252,8470,99,1,40,576,1,14.4,40,2,24,2,100,100,40,1,1,1,961.53,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,99,0,185,0,480,0,0,0,15,"employed","employed",NA,"Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210303210282,2452,2,17,3,2,17000,0,1,4,2,0,0,999,4,1,1,3,20,2,120,100,999,6,30,5,51600,50010,52100,10,30,215,5,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,540,60,0,0,0,0,45,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"American Indian, Alaskan Native","not married","Some college"
2021,20210303210285,2453,4,6,1,7,6037,4481,14,5,1,1,2,4,3,1,1,3,15,1,100,210,999,6,0,1,9900,20000,20000,10,15,110,3,1,0,7,140,4760,160,5593,99,2,7,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,99,99,0,445,0,10,0,0,0,0,"employed","employed",NA,"Man","No college degree",4,"Hispanic","not married","Less than HS diploma"
2021,20210303210340,2454,3,40,2,4,40000,0,12,3,1,1,1,16,2,1,1,3,16,2,100,100,999,6,0,1,9900,9900,9900,10,14,109,3,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,745,0,0,0,0,0,7,"not in labor force","unemployed",NA,"Woman","No college degree",16,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210303210367,2455,1,9,4,0,9005,0,11,2,1,1,1,17,1,1,1,3,17,2,100,100,999,6,0,1,9900,9900,9900,10,15,110,3,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,290,0,0,0,0,0,20,"not in labor force","unemployed",NA,"Woman","No college degree",17,"Non-Hispanic White","not married","Less than HS diploma"
2021,20210303210383,2456,3,48,1,7,48000,0,1,2,2,0,0,999,2,1,1,3,21,1,131,100,60,6,0,1,9900,51800,51800,10,30,215,5,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,140,155,0,0,0,0,91,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic Asian","not married","Some college"
2021,20210303210504,2457,3,48,1,3,48000,0,11,4,2,1,2,2,2,1,1,3,30,2,100,210,999,1,36,5,20000,20000,20000,10,21,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,32,1,100,210,21,1,1,40,450,1,2,1,"No","Yes","Yes","No","No",0,99,620,620,620,620,1,99,0,99,99,99,99,1,1,0,270,0,0,0,140,140,130,"not in labor force","unemployed",NA,"Woman","No college degree",2,"Hispanic","married","HS diploma, no college"
